Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
48485,36755;41036,81413;36523,3619;39505,98853;39000,8489;33984,42637;26651,10818;27381,16196;33856,45689;37905,84813;47249,67832;50299,25436
52489,16041;47110,04418;43039,59041;43982,09885;46320,38044;42879,60239;36101,96759;35487,12838;39401,56021;44682,08406;50800,75883;54919,27417
54508,78679;39288,07476;33952,92139;39479,76219;43431,79176;43690,39212;39731,42195;34642,07486;39266,00441;43300,88731;52237,4565;52862,95197
47390,29069;45761,70446;40582,45376;42895,46398;41395,55055;37387,73577;33396,52042;32643,43783;40136,11633;43171,25823;48624,06196;46700,59522
36544,04664;30194,29568;28548,18219;30066,53232;34536,39885;32919,28977;27832,39238;29618,09234;36972,49978;40848,32685;45728,08007;51388,73617
48275,76767;39586,46551;33965,62739;37742,23588;39714,99324;37567,67702;31198,6969;28643,5529;34673,00815;46251,88443;56831,69766;58740,00157
48900,6349;36207,58367;31890,45616;31580,93463;31013,04562;29131,16164;26048,12964;29915,05732;34845,29024;42125,39798;47572,54876;49348,4868
46889,41947;40524,52386;32904,90939;29977,38173;32393,49098;30967,17916;26641,83809;29288,63027;35719,68703;46020,06777;56310,37638;60651,77799
48952,73062;36921,21452;34928,23624;41398,15243;39455,97561;40088,06457;33528,46471;29865,28434;34896,62343;37627,88344;42487,29726;42767,09352
36633,74789;34740,938;34596,293;36865,57339;35551,23481;32959,33917;27301,00541;27507,31721;35551,83139;40936,53542;45280,63026;49525,35438
39458,06952;33248,73019;32572,89364;33987,5449;33598,06644;31037,61183;30997,83251;30794,56365;37182,24837;43093,61375;49218,6925;56592,38545
48793,63574;42555,63982;37050,62544;40806,11585;42290,86689;39651,45119;35070,73761;29063,51929;36714,09087;42670,75072;49056,90308;57967,54496
55646,9549;46960,45581;41122,08272;43678,49799;43111,36326;36405,93035;31311,15074;28770,30624;38297,39716;48609,61503;54904,62119;64302,27032
63814,06217;48235,03034;41222,82017;40254,30658;40749,55583;43484,33235;37051,9126;37085,9609;41264,231;45739,33793;53000,28776;64228,28049
61686,39212;50185,50289;42949,6466;42228,03207;39171,10343;37482,31537;32359,35728;28498,00496;33281,1132;41472,89411;51261,1609;57370,54575
51278,55319;42193,41836;40854,99768;43737,2921;46790,59505;41547,12889;32057,66836;31999,05198;37394,54347;45056,14315;52699,03891;61055,08904
55154,13084;45523,84735;39402,86258;45644,02197;44712,15697;41818,81126;31265,45555;28822,07743;36982,26623;49967,35736;58719,14454;66591,46296
53697,51659;37792,4427;28670,18115;31865,30031;31706,76697;26443,86535;23827,90893;23316,27013;29869,53902;42648,42704;52560,73564;57259,90604
48939,27201;41444,27441;33106,6681;33426,46924;32497,69469;27488,48626;26159,25027;28165,83887;31471,05422;38164,04873;42077,79747;47882,36403
43434,79261;39036,40564;37665,0687;42447,82634;39744,10657;32279,65601;28102,7973;27029,50222;30353,50699;35553,79569;43059,46215;48354,60258
47565,52527;37701,45847;32629,23932;33742,80047;36582,51865;35291,1724;30463,11173;28259,51822;37300,09155;41579,48955;50282,0874;57446,76673
53899,15825;45168,01177;42474,1334;45754,54628;41697,28725;43662,80192;36463,71795;30115,62086;35159,36591;41397,49483;52318,86084;55395,61931
44745,61361;33317,99159;29780,75333;32809,20856;31860,30017;30035,31865;28500,16711;28540,10505;34412,42819;40722,50352;48776,1756;56316,18016
57665,19944;45300,50425;37110,08748;39233,12941;42301,12412;36338,36232;32252,16298;34579,86723;39540,05696;43056,01393;50908,5787;58485,7383
66909,98114;56009,71534;42405,30735;44165,2385;44171,30779;39003,25899;33989,02162;28644,58513;33990,76834;39622,11075;47962,81499;52274,5471
59611,78798;48203,78505;38640,7416;42334,55455;46108,29754;50844,28032;41993,3583;40132,76209;49683,03154;55138,75958;67810,56238;77373,78872
69559,24703;54467,11704;44403,43742;46633,93232;47212,93789;46714,23582;39447,56889;35111,96423;39487,8843;42750,38384;54359,15227;62857,36467
56328,66781;40082,26316;33782,53192;40342,87505;46229,24724;44169,42214;37105,89279;34105,10746;39660,07501;40952,23631;48445,98357;57976,57092
53893,08276;48750,04086;39817,21342;40928,65187;42957,1131;40082,63514;35229,38216;32581,86983;32984,28312;34613,06566;42918,65611;48266,7177
47405,0087;36893,25552;34399,90328;34840,53582;35872,08472;34417,67498;27360,63124;26094,94878;30279,51543;34325,47498;40338,0189;47770,90522
52319,13916;45300,80814;42163,21208;43642,82583;46161,40289;41845,95922;32154,59946;29846,75833;34953,01259;40682,25798;47760,17364;54351,23225
54745,65685;39563,76185;34709,77948;34416,05101;38360,52977;39152,24083;35027,7671;30304,87748;34755,01282;40585,56531;49733,92236;58580,67675
54192,52396;42158,59332;36676,28688;37148,2153;39261,91322;37094,97393;29663,32765;26629,20017;30366,69142;36893,27689;47271,71033;55335,3128
44633,60479;34046,07306;31636,81905;32686,92196;33944,13261;33491,85575;27243,56224;26421,50058;35554,30715;40807,76011;46835,66652;55654,12399
52518,74392;41344,43115;38360,87306;39620,4486;39568,09278;37770,46911;33175,70316;32663,12327;38041,44807;44487,78191;55687,31113;68724,26995
59791,90097;40637,00867;34128,37443;33506,6773;32755,36096;31578,80146;28648,41653;28410,05289;33763,43099;40561,86307;48264,82431;55132,26814
54871,56955;41776,22008;33102,39797;32667,63044;33801,4299;30598,622;27066,02747;26164,33665;31320,58595;36931,82952;42483,27525;47006,46992
45652,41183;36724,68651;31578,87476;37523,89526;42077,77096;34949,50706;33852,03071;32232,77812;37385,10428;36459,0858;41802,40853;48661,73287
47552,69572;38374,01339;32933,48119;33790,72695;33965,96762;32415,19158;29905,35864;27457,83762;32617,86692;40795,05658;53821,08725;64532,07007
64112,86155;50849,50251;41438,62706;43027,98838;49076,45443;41495,38449;32801,35758;30861,42589;37839,82702;41499,02293;46294,059;55805,241
48700,77232;32063,89979;26869,59756;26202,30223;25985,47286;24939,99765;21790,19794;26005,4304;31285,67846;37249,23307;44646,49963;54022,76475
59251,20682;38922,33888;31895,90006;34557,73515;37369,52284;33985,84828;29151,1377;33984,7306;38985,75457;45627,42875;52083,23054;58891,97839
50480,20295;36141,74934;31259,70014;34769,24803;37889,29025;40138,28887;33229,97348;31639,94422;38654,88189;41717,23769;50961,72535;57918,12772
56975,17507;50911,99675;41318,07285;41659,52365;43166,69653;38577,67835;33297,94645;29283,77512;35240,05758;43108,26953;50984,86218;50869,49318
48703,73606;39581,5933;34067,9234;33212,0515;37392,79761;34864,29111;28961,26333;27949,64567;32429,85128;42869,55375;48345,76657;52182,10567
50029,87354;40526,79577;35382,97514;34118,37543;29661,74427;28172,77064;25831,56478;28697,76748;32092,39824;40150,47801;51456,42119;59730,52858
49775,90657;40564,44404;37786,60381;35778,86125;36026,33793;34261,23055;28299,92372;27906,01386;31096,07675;38284,70814;49653,03472;55374,09099
48163,92064;42843,73043;39641,37757;39478,51211;37609,40324;32771,23367;30097,09875;30155,06785;35465,55927;40493,2656;51657,65721;64315,66452
58010,39663;42364,5485;34548,30522;39531,07292;41354,38797;35851,99669;30580,45616;30783,90871;34916,44478;40162,99524;51808,94112;54791,6624
47636,79768;43488,72475;36674,02453;36208,88646;34739,00991;33540,25023;28524,67194;25941,10162;32119,42862;38243,31898;49289,04619;52330,07792
42169,77262;35987,08363;35184,01963;34243,7954;37040,98905;33580,71385;28338,05623;26325,66514;32679,09693;38419,13401;47949,49391;55488,19587
49924,48831;45566,56674;40621,15056;44008,68815;41351,41096;38774,15042;33666,77009;36277,02384;39584,71721;44977,25801;55049,77897;58534,11934
52508,99344;45012,23364;37729,39422;40961,03096;40537,81238;36570,41338;33491,64083;30058,47075;36500,99668;40266,1763;42733,3728;44901,94093
44498,22044;36754,57601;33862,94306;35610,73632;37789,51247;37864,74538;34611,79063;32944,44836;38244,89449;47803,93424;57056,84229;57478,95089
46216,88917;35969,77755;34479,89254;33933,22545;35274,81712;34101,98608;27267,56753;26184,0483;31539,64859;37031,63783;45614,33349;45928,56499
36052,98884;33643,09004;33348,1029;34066,90616;32473,83098;30719,43245;28730,01174;25907,20374;35747,40746;41113,4301;47394,47603;50645,64436
36592,65234;28797,53344;27490,61669;31150,52279;29886,17988;25307,88994;25353,54528;26802,29604;33438,87108;37808,09797;47171,29639;50230,62627
40354,48438;35730,70004;32939,36127;38923,06794;40564,74984;34792,39509;32389,05902;31526,84038;37547,69721;46865,59005;58695,99651;58986,43552
44335,61385;40948,83108;37072,33089;37146,03449;38451,65438;37801,4545;36256,81363;35101,06732;36281,43359;44140,76491;50769,89761;53765,95669
40240,57271;31546,72079;29180,99671;34708,61683;34232,25097;33146,76975;29475,92065;28284,02049;34259,36036;40386,45494;44236,17674;46524,63554
35114,28385;31803,36267;29280,25676;33094,19795;34307,49817;33020,65709;29809,19622;29272,60428;38278,72212;44233,55043;51105,20899;53722,52575
43953,9792;38901,9394;41775,34512;41055,20926;41691,00321;41485,45488;38519,40235;35519,18772;41972,72223;49485,11543;62130,15053;65009,7204
42877,46994;37347,98824;43743,73574;41011,59477;42778,30569;38932,40872;34945,51526;33038,77585;37422,6754;40950,2709;48997,59994;60575,46429
55403,2695;47325,31325;41104,01427;47249,34149;46991,23424;39186,19618;34807,17246;35787,60799;40343,07413;44992,22893;52983,83863;57087,43715
50258,43504;38670,03403;36803,12524;39859,67597;41989,559;42892,21815;36807,11623;32583,53617;36660,41913;44528,66446;63733,96326;72182,37658
57911,98038;38231,55957;31875,0186;40300,73544;44735,90227;41379,80106;34381,79668;32576,88142;34885,95814;43018,20739;56024,50964;61643,21733
51207,27646;40201,38016;36125,68595;38943,18588;39104,23875;35699,5329;32228,31138;31061,23811;38248,80836;45669,63189;52287,52217;53785,21254
41599,5674;35506,93792;31383,58216;33859,60706;35343,06934;34335,91649;33962,37136;37613,04643;40811,95635;46635,17127;53360,21841;53760,58418
38598,47879;30166,48575;29690,73556;36148,65779;38189,92915;35763,76767;32880,68131;34366,78277;42144,4752;52137,7586;61869,98848;62524,15423
44406,19044;33004,87546;32353,40132;32682,95391;32387,38489;29664,98876;26306,65009;27698,02844;32188,40744;36851,32797;45020,65547;49011,80745
39300,04554;30803,24332;33049,74793;36347,75428;39201,21502;37785,06581;35737,36212;34510,38372;38324,149;46675,37861;58258,57251;61927,59627
50005,6093;40484,66703;40134,27667;43169,5144;43044,23453;42138,04221;35858,13358;31529,51047;34957,60018;40460,67217;48403,04896;51700,46539
43657,47886;36188,20868;39319,552;37990,92314;38928,26757;34141,92473;29551,60543;28340,79154;34548,20418;40169,80382;51059,38587;53680,50581
41860,88985;33211,52256;30769,36786;32052,80621;34734,28474;33401,61105;26392,58374;25355,4577;33212,99057;39535,91169;48801,08004;52869,9741
46429,39673;37583,93581;37302,18536;44386,39547;47877,07687;44816,29303;32107,53108;26929,01936;33329,45102;42696,96375;56438,35084;61580,97952
61172,41535;54401,63132;44687,64568;50242,41278;48242,2663;42754,92601;37438,494;32688,86204;38585,15219;47493,34015;58346,36577;63614,17688
56011,53533;37704,73659;35459,88848;33151,77867;32827,35907;31703,45018;30942,82256;32077,15045;37349,39815;43768,11964;48800,80888;52359,99608
49253,88868;43411,79796;40468,60022;40262,79446;42487,81129;41197,54132;32520,71998;29192,28029;35046,90247;39306,2354;48890,50792;53075,10105
48448,62167;38033,64093;31007,08921;33468,37928;32097,82906;30291,7946;27224,21698;28655,38078;33410,05354;36766,61703;45889,36993;50066,78462
47273,10728;41241,15767;36801,67098;35523,12637;34266,16334;34742,92619;29900,07196;30413,14297;34892,827;41789,09798;57127,9245;65009,35033
68349,30728;55464,75159;44109,07466;43111,70845;46855,87609;45756,91113;34812,55037;32380,71651;42801,0951;52820,96196;64806,67861;64726,2373
66753,71396;50782,88768;41776,82383;44304,30755;47127,31727;47612,34854;42515,49159;37348,39776;42749,47658;50692,34809;54269,99833;51488,87138
55403,31474;44404,02452;35903,88084;39169,67807;44142,44704;44008,98437;34171,14099;30992,81351;35672,54306;37211,37302;43851,00382;39295,90558
41205,11779;35743,64263;30803,83174;30149,82354;32840,61778;32866,06514;33336,40322;31910,45916;38729,89107;44703,42341;52061,98115;54570,45993
55934,84426;47006,6595;36299,9441;33733,46234;33807,16286;33574,54072;28009,19817;28262,88701;32034,91091;36732,36432;45689,15446;44830,73725
41057,13584;37452,34812;32210,52912;33396,7336;33862,88049;31146,99499;26632,49689;28742,4156;32024,24234;34581,03227;40379,22653;40076,44874
41106,05362;35009,6881;30189,46605;31952,87383;28170,89708;26204,27043;24542,25551;24908,5278;28611,0825;35326,58388;49459,38289;51686,70761
42415,76118;32175,17293;28023,78213;32715,8303;34644,28675;32923,8385;29715,47245;30227,64098;37900,67935;45214,56416;56358,12604;60152,43766
53390,34514;46607,08517;38220,30866;42858,8278;44293,6679;39303,2647;33331,98446;34740,16117;38564,41695;42150,77762;46500,42452;43695,32628
35638,33618;31981,8927;30347,90859;33544,81574;33865,06339;31259,88139;29760,20407;29151,88611;37511,91535;42184,33099;52877,3406;56159,39008
48702,72614;39039,58333;34252,46385;39162,96421;40469,35357;35976,81343;31219,40348;30900,40079;35221,5896;39396,92472;49071,48091;51185,0023
44867,15258;35870,30228;36679,12352;38851,20455;36913,2572;30505,60155;26900,99828;30458,80161;34713,9809;40477,13586;53035,65215;56337,85458
51291,12864;40582,08096;33032,91018;33526,53844;29727,4363;28496,23018;25383,51309;27483,36409;33922,84528;41446,25908;50689,02705;50151,05661
45583,4233;40038,30235;35060,99582;37685,9517;37267,66764;33389,98336;27699,01852;27385,23183;34908,72777;40092,2639;45858,80531;43741,86642
43900,98498;39338,66502;31703,17684;33471,11191;34402,33817;33179,88832;28197,85936;28443,38045;32676,6007;39230,8302;52273,13433;63059,53588
60451,34204;42435,37676;37326,91477;37529,25726;41564,94545;37643,59479;31407,17267;30352,44105;37646,79749;46194,13926;56532,60272;55631,16996
46451,03407;41733,1759;38143,8987;36514,76673;38276,28417;34886,22441;31183,81672;31140,73396;36599,00386;44256,79198;56463,48013;59259,97595
52499,84818;40529,59321;31593,45207;37099,46278;38066,12595;33115,53993;27611,23039;29517,11358;32862,56821;41301,75277;51827,00789;62711,11126
60206,09432;42698,1984;36061,61595;34777,38382;38283,51461;33930,85031;30671,37593;32518,22104;36359,36808;43065,11929;57408,30662;72368,34843
61597,90713;42847,97319;40420,49616;42700,5902;41883,3222;39421,24539;36924,7143;35403,05727;44160,31576;49979,23978;55321,01152;57815,93804
47768,74711;37173,76885;32758,19723;39178,94958;40199,88135;36710,31321;28894,14519;28433,12595;35468,24513;41762,58366;46812,78109;50581,69768
48942,06255;43573,76685;35371,97174;35601,86928;34256,22343;35032,44864;28785,1191;29555,5506;35399,89013;40563,79347;49628,68451;55607,10821
47425,97449;36378,66618;32107,05274;32790,79546;31750,90834;31438,92888;27329,98492;27782,99365;34176,09906;40769,79789;47504,92796;49070,49467
33618,44811;29470,77665;30054,48028;31213,32538;31966,70057;28589,25548;23089,16095;23506,71523;30572,7473;39183,99453;46136,43838;45166,6732
28406,75398;22066,35721;24067,09971;24955,03499;26168,19611;24714,04955;22705,15684;27882,17066;33730,23682;42005,82584;53734,46329;59486,10875
41085,05836;33198,2097;27863,66665;29777,98791;31457,44563;32448,30966;27535,9196;28229,1706;34524,84607;40925,30446;50827,94969;61896,59701
46639,76196;37984,10146;32561,87754;34880,16599;33019,96609;32571,48183;27443,57257;26827,35534;31653,79401;37019,00583;47815,41623;51228,26142
35463,65254;30624,97359;29607,95535;28649,91039;30664,04799;28462,0309;24313,33928;28181,49107;36685,88884;44031,67192;56317,95132;59506,52708
42925,94051;35562,48608;36621,71646;37524,36861;37710,87766;32620,7883;30437,08124;33101,35002;36352,37826;45016,11369;59314,26787;66980,99651
57947,12864;46411,20335;42939,77557;43956,10972;41963,53691;37076,06195;33996,23908;35776,4592;40719,31821;43944,27846;52858,29924;61060,96348
56756,45386;45343,30145;37250,76844;39612,53088;36964,19989;29747,3803;26309,55728;28539,01068;36105,89034;42732,27481;52908,622;57685,80194
52944,49294;41118,90041;38125,87091;44202,56335;47335,41317;40115,10054;36241,03977;32504,81105;35363,33805;38039,93533;45856,87272;55582,30705
53978,40773;44603,87511;39914,94923;41174,66257;44722,09325;40861,05292;37821,85308;36711,21623;37913,77532;44954,89799;62177,34005;76030,55884
71866,59172;57717,97288;47820,05642;50932,15793;51997,08646;42763,55529;37460,04406;37208,55383;40777,53043;46231,31712;58546,90422;67760,94453
55564,93776;43662,62726;41017,5838;43901,30414;49930,19713;44217,0136;36662,40822;33985,13866;41182,32294;47893,0068;58087,4159;64596,16184
49338,23995;39255,65212;37375,88144;41351,8775;44060,6965;39894,85177;32493,05824;31151,16677;36519,00259;42968,04141;53358,11073;62272,34307
60232,26007;47610,61468;40730,09087;44396,37652;48386,60654;45112,79023;37493,11769;33691,70861;39366,99012;44974,24202;58127,59161;74937,64118
68005,76512;46390,63402;38755,42852;39893,85447;38221,22725;34773,0086;32479,26687;32091,40857;36050,8622;43043,19322;55989,69021;63524,93643
60577,14328;42187,16073;40090,51699;49003,77676;55456,48847;46971,15256;38821,27114;34669,35574;41676,36133;47232,52033;51518,30291;56806,56249
61389,12509;49186,18182;45846,60932;47335,42809;50945,73404;46963,13667;38776,7189;35662,74186;39423,66913;43926,634;52797,71914;56458,74497
54913,80467;43344,15203;39011,20321;41167,87474;37970,08679;31763,04858;28683,92632;29334,49175;32202,32504;38589,24441;46472,51492;51152,95946
51010,85277;41684,81256;39079,51726;45398,6097;49306,05605;44940,43735;36657,66227;37516,0262;42414,62773;46641,09251;54322,62921;56886,27859
